ticker,date,close,daily_return,Volume_ratio,Volatility_20,ATR_14,BB_pct,abs_return,anomaly_flag,anomaly_score
MSFT,2025-08-05,523.5679931640625,-0.01473,0.9724,0.1998,9.7125,0.8792,0.01473,0,0.124
MSFT,2025-08-06,520.7802124023438,-0.005325,1.0759,0.1977,9.5623,0.7791,0.005325,0,0.1559
MSFT,2025-08-07,516.7127685546875,-0.00781,0.8109,0.1997,9.6261,0.6594,0.00781,0,0.1634
MSFT,2025-08-08,517.9031982421875,0.002304,0.7851,0.1996,9.3106,0.6701,0.002304,0,0.1721
MSFT,2025-08-11,517.6353759765625,-0.000517,1.0002,0.1996,9.2032,0.6443,0.000517,0,0.161
MSFT,2025-08-12,525.046142578125,0.014317,0.9161,0.2041,9.1985,0.811,0.014317,0,0.145
MSFT,2025-08-13,516.454833984375,-0.016363,0.9524,0.2145,9.4861,0.5632,0.016363,0,0.1442
MSFT,2025-08-14,518.3397216796875,0.00365,0.9774,0.2111,9.2202,0.6022,0.00365,0,0.1743
MSFT,2025-08-15,516.0480346679688,-0.004421,1.2042,0.2115,9.0591,0.5235,0.004421,0,0.1595
MSFT,2025-08-18,513.0023193359375,-0.005902,1.1091,0.2129,9.0356,0.4221,0.005902,0,0.1681
MSFT,2025-08-19,505.7304382324219,-0.014175,0.9852,0.2166,8.996,0.1829,0.014175,0,0.156
MSFT,2025-08-20,501.7125549316406,-0.007945,1.2393,0.2186,8.8183,0.0576,0.007945,0,0.1446
MSFT,2025-08-21,501.0666198730469,-0.001287,0.8202,0.2156,8.537,0.0699,0.001287,0,0.1419
MSFT,2025-08-22,504.037841796875,0.00593,1.0694,0.2157,8.5177,0.1779,0.00593,0,0.16
MSFT,2025-08-25,501.0865173339844,-0.005855,0.9362,0.2165,8.1982,0.123,0.005855,0,0.1652
MSFT,2025-08-26,498.8804626464844,-0.004403,1.2939,0.2169,8.0718,0.1014,0.004403,0,0.1423
MSFT,2025-08-27,503.5509033203125,0.009362,0.7391,0.2198,8.0198,0.2351,0.009362,0,0.1552
MSFT,2025-08-28,506.4326477050781,0.005723,0.8304,0.164,7.8438,0.3268,0.005723,0,0.1726
MSFT,2025-08-29,503.501220703125,-0.005788,0.9843,0.1543,7.649,0.2727,0.005788,0,0.1639
MSFT,2025-09-02,501.9410705566406,-0.003099,0.8659,0.1268,7.8039,0.2464,0.003099,0,0.1469
MSFT,2025-09-03,502.1696166992187,0.000455,0.7861,0.1191,7.6348,0.2745,0.000455,0,0.1218
MSFT,2025-09-04,504.7731628417969,0.005185,0.7565,0.1211,7.4443,0.372,0.005185,0,0.145
MSFT,2025-09-05,491.8847961425781,-0.025533,1.5023,0.1469,8.3038,0.0383,0.025533,0,0.0466
MSFT,2025-09-08,495.0646667480469,0.006465,0.7852,0.1494,8.1507,0.1683,0.006465,0,0.1427
MSFT,2025-09-09,495.2733154296875,0.000421,0.684,0.1495,7.8915,0.2043,0.000421,0,0.1313
MSFT,2025-09-10,497.2209777832031,0.003933,1.0186,0.1385,7.7899,0.2697,0.003933,0,0.1637
MSFT,2025-09-11,497.8569641113281,0.001279,0.8915,0.1292,7.6089,0.3101,0.001279,0,0.1513
MSFT,2025-09-12,506.6910095214844,0.017744,1.1067,0.1457,7.8845,0.6858,0.017744,0,0.1181
MSFT,2025-09-15,512.1166381835938,0.010708,0.8185,0.151,7.9225,0.9642,0.010708,0,0.1451
MSFT,2025-09-16,505.83642578125,-0.012263,0.9504,0.1557,7.9692,0.7085,0.012263,0,0.1493
MSFT,2025-09-17,506.8102416992187,0.001925,0.7731,0.1474,7.7804,0.7538,0.001925,0,0.1723
MSFT,2025-09-18,505.2501220703125,-0.003078,0.9448,0.1449,7.6087,0.6622,0.003078,0,0.1699
MSFT,2025-09-19,514.6704711914062,0.018645,2.416,0.1584,7.8353,1.0283,0.018645,0,0.0
MSFT,2025-09-22,511.21240234375,-0.006719,0.9305,0.16,7.6582,0.8406,0.006719,0,0.1649
MSFT,2025-09-23,506.0252380371094,-0.010147,0.9247,0.163,7.6279,0.6119,0.010147,0,0.1644
MSFT,2025-09-24,506.9394226074219,0.001807,0.6587,0.162,7.4777,0.6344,0.001807,0,0.1602
MSFT,2025-09-25,503.8390808105469,-0.006116,0.7711,0.1605,7.3063,0.5027,0.006116,0,0.1584
MSFT,2025-09-26,508.2411804199219,0.008737,0.7955,0.1623,7.304,0.6832,0.008737,0,0.1579
MSFT,2025-09-29,511.3614196777344,0.006139,0.8715,0.162,7.348,0.7864,0.006139,0,0.1732
MSFT,2025-09-30,514.6903686523438,0.00651,0.9721,0.1625,7.4264,0.8715,0.00651,0,0.1665
MSFT,2025-10-01,516.4392700195312,0.003398,1.0982,0.1626,7.522,0.8847,0.003398,0,0.1577
MSFT,2025-10-02,512.4942626953125,-0.007639,1.0157,0.165,7.7598,0.7257,0.007639,0,0.1724
MSFT,2025-10-03,514.0940551757812,0.003122,0.7537,0.1325,7.5952,0.7649,0.003122,0,0.1599
MSFT,2025-10-06,525.2435302734375,0.021688,1.0546,0.1489,8.0237,1.0833,0.021688,0,0.0718
MSFT,2025-10-07,520.682373046875,-0.008684,0.7202,0.1544,8.044,0.8921,0.008684,0,0.1396
MSFT,2025-10-08,521.5469360351562,0.00166,0.6722,0.1544,7.7434,0.8913,0.00166,0,0.1494
MSFT,2025-10-09,519.1123657226562,-0.004668,0.924,0.1564,7.7191,0.7836,0.004668,0,0.1727
MSFT,2025-10-10,507.7443237304687,-0.021899,1.2141,0.1669,8.1579,0.316,0.021899,0,0.1042
MSFT,2025-10-13,510.8149108886719,0.006048,0.7238,0.1638,7.962,0.4451,0.006048,0,0.1679
MSFT,2025-10-14,510.337890625,-0.000934,0.7537,0.1574,8.052,0.4139,0.000934,0,0.1601
MSFT,2025-10-15,510.1988220214844,-0.000273,0.7564,0.1573,7.9872,0.3988,0.000273,0,0.1534
MSFT,2025-10-16,508.3902282714844,-0.003545,0.8079,0.1575,8.0356,0.3086,0.003545,0,0.168
MSFT,2025-10-17,510.3478698730469,0.003851,1.127,0.1428,8.0415,0.4051,0.003851,0,0.154
MSFT,2025-10-20,513.5376586914062,0.00625,0.8447,0.1426,7.8412,0.5414,0.00625,0,0.1702
MSFT,2025-10-21,514.4021606445312,0.001683,0.9087,0.1372,7.6821,0.5636,0.001683,0,0.1663
MSFT,2025-10-22,517.2639770507812,0.005563,1.0884,0.1382,7.6707,0.6755,0.005563,0,0.1634
MSFT,2025-10-23,517.283935546875,3.9e-05,0.809,0.1356,7.5018,0.6586,3.9e-05,0,0.1433
MSFT,2025-10-24,520.3147583007812,0.005859,0.8978,0.1339,7.306,0.7857,0.005859,0,0.1619
MSFT,2025-10-27,528.1749877929688,0.015107,1.0794,0.1419,7.5628,1.0604,0.015107,0,0.1028
MSFT,2025-10-28,538.6585083007812,0.019849,1.6781,0.1552,8.5983,1.219,0.019849,0,0.0208
MSFT,2025-10-29,538.1417846679688,-0.000959,1.9431,0.1556,8.6613,1.0644,0.000959,0,0.0415
MSFT,2025-10-30,522.4512329101562,-0.029157,2.1006,0.1887,9.4217,0.6127,0.029157,0,0.0193
MSFT,2025-10-31,514.5512084960938,-0.015121,1.661,0.1969,9.7581,0.3901,0.015121,0,0.1008
MSFT,2025-11-03,513.776123046875,-0.001506,1.0902,0.1797,9.7971,0.3833,0.001506,0,0.1506
MSFT,2025-11-04,511.0931091308594,-0.005222,1.0057,0.1781,9.7496,0.3227,0.005222,0,0.1631
MSFT,2025-11-05,503.96826171875,-0.01394,1.0798,0.1837,9.6388,0.1635,0.01394,0,0.1408
MSFT,2025-11-06,493.9715576171875,-0.019836,1.2585,0.1946,9.7559,-0.0035,0.019836,0,0.1034
MSFT,2025-11-07,493.6933288574219,-0.000563,1.1033,0.1805,9.4942,0.0472,0.000563,0,0.1168
MSFT,2025-11-10,502.8155822753906,0.018478,1.1672,0.1922,9.5279,0.2594,0.018478,0,0.1215
MSFT,2025-11-11,505.4786682128906,0.005296,0.7982,0.1934,9.362,0.323,0.005296,0,0.1716
MSFT,2025-11-12,507.9231872558594,0.004836,1.1494,0.1943,9.5841,0.3771,0.004836,0,0.1566
MSFT,2025-11-13,500.12261962890625,-0.015358,1.0706,0.2014,9.7661,0.2305,0.015358,0,0.1423
MSFT,2025-11-14,506.96923828125,0.01369,1.1859,0.2074,10.0736,0.3736,0.01369,0,0.1385
MSFT,2025-11-17,504.2961730957031,-0.005273,0.787,0.2066,9.8658,0.3311,0.005273,0,0.1683
MSFT,2025-11-18,490.6824035644531,-0.026996,1.3434,0.2261,10.6311,0.112,0.026996,0,0.0799
MSFT,2025-11-19,484.0543823242187,-0.013508,0.9157,0.2275,10.749,0.0606,0.013508,0,0.1279
MSFT,2025-11-20,476.3088684082031,-0.016001,1.0299,0.2316,11.2662,0.0187,0.016001,0,0.1067
MSFT,2025-11-21,470.0268249511719,-0.013189,1.1838,0.2306,11.2189,0.0133,0.013189,0,0.1119
MSFT,2025-11-24,471.8985290527344,0.003982,1.2462,0.221,11.049,0.092,0.003982,0,0.1116
MSFT,2025-11-25,474.8752136230469,0.006308,1.0181,0.205,11.2738,0.1544,0.006308,0,0.1219
MSFT,2025-11-26,483.3475036621094,0.017841,0.952,0.2216,11.2735,0.2858,0.017841,0,0.1026
MSFT,2025-11-28,489.82867431640625,0.013409,0.5604,0.212,10.9753,0.4098,0.013409,0,0.0941
MSFT,2025-12-01,484.5820007324219,-0.010711,0.952,0.2093,10.7148,0.3375,0.010711,0,0.1514
MSFT,2025-12-02,487.82757568359375,0.006698,0.7815,0.212,10.46,0.4153,0.006698,0,0.1514
MSFT,2025-12-03,475.6119689941406,-0.025041,1.3461,0.2265,10.7653,0.2057,0.025041,0,0.0868
MSFT,2025-12-04,478.7081604003906,0.00651,0.8691,0.2257,10.3398,0.2896,0.00651,0,0.1631
MSFT,2025-12-05,481.0178833007813,0.004825,0.8887,0.2173,9.9227,0.3501,0.004825,0,0.1712
MSFT,2025-12-08,488.8430480957031,0.016268,0.867,0.2261,9.8639,0.5117,0.016268,0,0.1363
MSFT,2025-12-09,489.8385925292969,0.002037,0.5934,0.2151,9.4168,0.5466,0.002037,0,0.1479
MSFT,2025-12-10,476.4382629394531,-0.027357,1.3937,0.2325,9.9488,0.2872,0.027357,0,0.0859
MSFT,2025-12-11,481.3265075683594,0.01026,0.9652,0.2357,9.9613,0.4145,0.01026,0,0.1545
MSFT,2025-12-12,476.4084167480469,-0.010218,0.8379,0.2327,9.7569,0.3142,0.010218,0,0.1627
MSFT,2025-12-15,472.7148742675781,-0.007753,0.9446,0.2254,9.6431,0.2234,0.007753,0,0.1703
MSFT,2025-12-16,474.2779235839844,0.003307,0.8216,0.2265,9.4528,0.2675,0.003307,0,0.1685
MSFT,2025-12-17,474.0090942382813,-0.000567,0.9916,0.208,9.1331,0.2783,0.000567,0,0.1599
MSFT,2025-12-18,481.8342590332031,0.016508,1.1428,0.2126,9.4393,0.5941,0.016508,0,0.1364
MSFT,2025-12-19,483.7656555175781,0.004008,2.6039,0.2045,9.1463,0.656,0.004008,0,0.0345
MSFT,2025-12-22,482.7701110839844,-0.002058,0.641,0.198,8.9225,0.5973,0.002058,0,0.1605
MSFT,2025-12-23,484.6915588378906,0.00398,0.5764,0.198,8.5049,0.6604,0.00398,0,0.1537
MSFT,2025-12-24,485.8563232421875,0.002403,0.2403,0.1972,8.2053,0.6919,0.002403,0,0.1163
MSFT,2025-12-26,485.5477294921875,-0.000635,0.3759,0.1872,7.7728,0.6709,0.000635,0,0.1183
MSFT,2025-12-29,484.9404296875,-0.001251,0.4665,0.1807,7.5142,0.6625,0.001251,0,0.1361
MSFT,2025-12-30,485.3187561035156,0.00078,0.6103,0.1766,7.2747,0.678,0.00078,0,0.1414
MSFT,2025-12-31,481.4758605957031,-0.007918,0.6888,0.1771,7.0992,0.5102,0.007918,0,0.1441
MSFT,2026-01-02,470.84320068359375,-0.022083,1.1519,0.1719,7.6233,0.0294,0.022083,0,0.0854
MSFT,2026-01-05,470.7536010742187,-0.00019,1.13,0.1699,7.546,0.0789,0.00019,0,0.12
MSFT,2026-01-06,476.3885192871094,0.01197,1.03,0.1749,7.6463,0.3311,0.01197,0,0.1516
MSFT,2026-01-07,481.3265075683594,0.010365,1.1338,0.1685,7.9357,0.558,0.010365,0,0.159
MSFT,2026-01-08,475.9902648925781,-0.011087,0.7994,0.1721,7.91,0.3383,0.011087,0,0.1616
MSFT,2026-01-09,477.1550903320313,0.002447,0.846,0.1423,7.8869,0.3925,0.002447,0,0.1677
MSFT,2026-01-12,475.06439208984375,-0.004382,1.0789,0.1379,7.7011,0.3086,0.004382,0,0.1599
MSFT,2026-01-13,468.5832824707031,-0.013643,1.2879,0.1416,7.9496,0.0574,0.013643,0,0.1062
MSFT,2026-01-14,457.3433532714844,-0.023987,1.2589,0.1624,8.3418,-0.2,0.023987,0,0.0335
MSFT,2026-01-15,454.6354064941406,-0.005921,1.0316,0.162,8.3397,-0.1202,0.005921,0,0.1119
MSFT,2026-01-16,457.8211975097656,0.007007,1.489,0.1651,8.2212,0.0399,0.007007,0,0.1129
MSFT,2026-01-20,452.5048522949219,-0.011612,1.1422,0.1538,8.3863,0.0031,0.011612,0,0.1188
MSFT,2026-01-21,442.1409912109375,-0.022903,1.7886,0.1665,8.9137,-0.0821,0.022903,0,0.043
MSFT,2026-01-22,449.1398620605469,0.01583,1.1707,0.1813,8.8978,0.1069,0.01583,0,0.1123
MSFT,2026-01-23,463.8841857910156,0.032828,1.6652,0.2216,9.7251,0.3898,0.032828,0,0.0269
MSFT,2026-01-26,468.1949768066406,0.009293,1.2209,0.2248,9.9015,0.4854,0.009293,0,0.1488
MSFT,2026-01-27,478.4493408203125,0.021902,1.1681,0.24,10.0896,0.6957,0.021902,0,0.1068
MSFT,2026-01-28,479.4946594238281,0.002185,1.4016,0.2402,9.7771,0.7276,0.002185,0,0.1282
MSFT,2026-01-29,431.57806396484375,-0.099931,4.0198,0.4268,13.3888,-0.104,0.099931,1,-0.2083
MSFT,2026-01-30,428.3822937011719,-0.007405,1.7123,0.4268,13.3676,-0.0458,0.007405,1,-0.0064
MSFT,2026-02-02,421.4929809570313,-0.016082,1.2051,0.4242,13.0165,-0.0353,0.016082,0,0.0278
MSFT,2026-02-03,409.3868713378906,-0.028722,1.6671,0.4318,13.1399,-0.0637,0.028722,1,-0.0205
MSFT,2026-02-04,412.3536987304687,0.007247,1.1863,0.4294,12.9523,0.0458,0.007247,0,0.0391
MSFT,2026-02-05,391.9246520996094,-0.049543,1.6581,0.4498,13.5823,-0.0561,0.049543,1,-0.0927
MSFT,2026-02-06,399.3615417480469,0.018975,1.2819,0.4612,13.2429,0.0772,0.018975,0,0.0164
MSFT,2026-02-09,411.7662963867187,0.031061,1.0553,0.4808,13.294,0.2193,0.031061,1,-0.005
MSFT,2026-02-10,411.437744140625,-0.000798,1.0157,0.4812,13.1252,0.2427,0.000798,0,0.0492
MSFT,2026-02-11,402.5771789550781,-0.021536,0.9472,0.4835,13.2864,0.1949,0.021536,0,0.0376
MSFT,2026-02-12,400.0584106445313,-0.006257,0.8969,0.4794,12.9198,0.2051,0.006257,0,0.0659
MSFT,2026-02-13,399.5407409667969,-0.001294,0.7406,0.4797,12.5296,0.2296,0.001294,0,0.067
MSFT,2026-02-17,395.1004943847656,-0.011113,0.6985,0.4775,12.1174,0.2211,0.011113,0,0.0664
MSFT,2026-02-18,397.8283386230469,0.006904,0.5073,0.4796,11.6957,0.2689,0.006904,0,0.0432
MSFT,2026-02-19,397.5988464355469,-0.000577,0.6234,0.4757,11.4133,0.2883,0.000577,0,0.0583
MSFT,2026-02-20,396.37152099609375,-0.003087,0.7439,0.4695,10.9516,0.2993,0.003087,0,0.0821
MSFT,2026-02-23,383.6390686035156,-0.032123,0.9402,0.455,11.1765,0.2162,0.032123,0,0.0099
MSFT,2026-02-24,388.1593017578125,0.011783,0.7331,0.4564,10.9234,0.2736,0.011783,0,0.0742
MSFT,2026-02-25,399.7342224121094,0.02982,0.9294,0.4643,11.0319,0.4029,0.02982,0,0.0145
MSFT,2026-02-26,400.851806640625,0.002796,0.7349,0.4645,10.8676,0.4381,0.002796,0,0.0877
MSFT,2026-02-27,391.8912048339844,-0.022354,1.1962,0.3216,10.9352,0.2706,0.022354,0,0.0869
MSFT,2026-03-02,397.6886291503906,0.014793,0.849,0.3286,10.9068,0.4243,0.014793,0,0.1183
MSFT,2026-03-03,403.0570068359375,0.013499,0.9186,0.3304,11.1277,0.6156,0.013499,0,0.1294
MSFT,2026-03-04,404.32427978515625,0.003144,0.8884,0.3152,11.0969,0.6711,0.003144,0,0.1391
MSFT,2026-03-05,409.79241943359375,0.013524,0.9749,0.318,10.8182,0.8713,0.013524,0,0.1129
MSFT,2026-03-06,408.0761413574219,-0.004188,0.8138,0.26,10.369,0.7813,0.004188,0,0.1479
MSFT,2026-03-09,408.5251770019531,0.0011,0.8127,0.2523,10.1066,0.7716,0.0011,0,0.1485
MSFT,2026-03-10,404.8830871582031,-0.008915,0.8713,0.2284,9.9029,0.6706,0.008915,0,0.162
MSFT,2026-03-11,404.0049743652344,-0.002169,0.7203,0.2285,9.7244,0.663,0.002169,0,0.1634
MSFT,2026-03-12,400.9914855957031,-0.007459,0.7866,0.2167,9.3441,0.5525,0.007459,0,0.1718
MSFT,2026-03-13,394.6951293945313,-0.015702,0.7905,0.2228,9.4286,0.3264,0.015702,0,0.1427
MSFT,2026-03-16,399.0856323242187,0.011124,0.8243,0.2266,9.1714,0.4914,0.011124,0,0.1573
MSFT,2026-03-17,398.5467834472656,-0.00135,0.7864,0.2228,8.9903,0.4645,0.00135,0,0.1685
MSFT,2026-03-18,390.9432678222656,-0.019078,0.7737,0.2319,8.9475,0.2021,0.019078,0,0.13
MSFT,2026-03-19,388.1792297363281,-0.00707,0.7542,0.233,8.6954,0.1408,0.00707,0,0.1585
MSFT,2026-03-20,381.0447082519531,-0.018379,1.4881,0.2409,8.7087,-0.0083,0.018379,0,0.102
MSFT,2026-03-23,382.1722717285156,0.002959,0.8861,0.213,8.4808,0.0357,0.002959,0,0.1495
MSFT,2026-03-24,371.9344177246094,-0.026789,1.2592,0.2279,8.6697,-0.1247,0.026789,0,0.0652
MSFT,2026-03-25,370.2381286621094,-0.004561,0.936,0.1944,8.58,-0.0428,0.004561,0,0.145
MSFT,2026-03-26,365.1790771484375,-0.013664,1.1017,0.1958,8.6464,-0.0333,0.013664,0,0.134
MSFT,2026-03-27,355.9989318847656,-0.025139,1.1563,0.1994,8.7031,-0.0675,0.025139,0,0.0784
MSFT,2026-03-30,358.1842041015625,0.006138,1.3482,0.1903,8.7286,0.0449,0.006138,0,0.1286
MSFT,2026-03-31,369.3699951171875,0.031229,1.3473,0.2212,9.0987,0.2335,0.031229,0,0.0449
MSFT,2026-04-01,368.57171630859375,-0.002161,0.8844,0.2197,8.8614,0.2489,0.002161,0,0.1704
MSFT,2026-04-02,372.6528625488281,0.011073,0.7411,0.2172,8.9049,0.3259,0.011073,0,0.1558
MSFT,2026-04-06,372.0741271972656,-0.001553,0.5083,0.2174,8.5703,0.3369,0.001553,0,0.1401
MSFT,2026-04-07,371.48541259765625,-0.001582,0.6844,0.2167,8.4086,0.3469,0.001582,0,0.1603
MSFT,2026-04-08,373.52099609375,0.00548,1.053,0.219,8.7766,0.3984,0.00548,0,0.1698
MSFT,2026-04-09,372.26373291015625,-0.003366,0.9617,0.2189,8.6686,0.396,0.003366,0,0.1734
MSFT,2026-04-10,370.0684814453125,-0.005897,0.8871,0.2186,8.4492,0.3739,0.005897,0,0.178
MSFT,2026-04-13,383.539306640625,0.036401,1.1124,0.2564,8.82,0.6658,0.036401,0,0.0338
MSFT,2026-04-14,392.2604064941406,0.022738,1.1496,0.2669,8.9256,0.8793,0.022738,0,0.0978
MSFT,2026-04-15,410.3312683105469,0.046069,1.3426,0.3143,9.8033,1.1807,0.046069,1,-0.0601
MSFT,2026-04-16,419.3517456054687,0.021983,1.2123,0.3122,9.7873,1.1711,0.021983,0,0.038
MSFT,2026-04-17,421.8762817382813,0.00602,1.3672,0.3097,9.8951,1.0808,0.00602,0,0.0727
MSFT,2026-04-20,417.1664733886719,-0.011164,0.8028,0.3037,9.6893,0.9468,0.011164,0,0.1046
MSFT,2026-04-21,423.2433166503906,0.014567,0.9296,0.3056,9.7085,0.9497,0.014567,0,0.1121
MSFT,2026-04-22,431.984375,0.020653,0.8689,0.2852,9.73,0.9651,0.020653,0,0.0948
MSFT,2026-04-23,414.8514709472656,-0.039661,1.1212,0.329,10.5681,0.7639,0.039661,0,0.0046
MSFT,2026-04-24,423.7023010253906,0.021335,0.8148,0.3248,10.4689,0.8153,0.021335,0,0.0871
MSFT,2026-04-27,423.9018859863281,0.000471,0.9257,0.3025,10.4367,0.7889,0.000471,0,0.1287
MSFT,2026-04-28,428.3222961425781,0.010428,0.9329,0.3023,10.2629,0.8032,0.010428,0,0.1347
MSFT,2026-04-29,423.5426330566406,-0.011159,1.1861,0.2987,10.1684,0.7313,0.011159,0,0.1226
MSFT,2026-04-30,406.8987121582031,-0.039297,2.064,0.3401,11.3273,0.5452,0.039297,1,-0.0358
MSFT,2026-05-01,413.5443115234375,0.016332,0.9036,0.3418,11.1832,0.5984,0.016332,0,0.1117
MSFT,2026-05-04,412.72607421875,-0.001979,0.7948,0.3419,11.0957,0.5708,0.001979,0,0.1299
MSFT,2026-05-05,410.4909362792969,-0.005416,0.7234,0.3432,10.8719,0.5232,0.005416,0,0.1298
MSFT,2026-05-06,413.0653381347656,0.006272,0.8558,0.3433,11.044,0.5341,0.006272,0,0.1353
MSFT,2026-05-07,419.8606262207031,0.016451,0.9811,0.3439,11.2544,0.6118,0.016451,0,0.1081
MSFT,2026-05-08,414.2228393554687,-0.013428,0.9305,0.3484,10.9331,0.4777,0.013428,0,0.1206
MSFT,2026-05-11,411.7681579589844,-0.005926,0.994,0.3312,10.8378,0.3601,0.005926,0,0.1379
MSFT,2026-05-12,406.8887023925781,-0.01185,1.0742,0.3276,10.6952,0.1265,0.01185,0,0.1211
MSFT,2026-05-13,404.3342590332031,-0.006278,0.8438,0.2841,10.4116,0.0725,0.006278,0,0.1289
MSFT,2026-05-14,408.5451354980469,0.010414,0.7865,0.2748,10.4491,0.2393,0.010414,0,0.1347
MSFT,2026-05-15,421.0081481933594,0.030506,1.4699,0.2962,11.0384,0.6473,0.030506,0,0.0375
MSFT,2026-05-18,422.6246643066406,0.00384,0.936,0.2934,10.9278,0.6883,0.00384,0,0.138
MSFT,2026-05-19,416.5178833007813,-0.01445,0.9478,0.2934,11.3026,0.5026,0.01445,0,0.1167
MSFT,2026-05-20,420.1499938964844,0.00872,0.8016,0.2849,11.265,0.6592,0.00872,0,0.1296
MSFT,2026-05-21,419.0899963378906,-0.002523,0.9122,0.2463,11.2196,0.6116,0.002523,0,0.139
MSFT,2026-05-22,418.5700073242187,-0.001241,0.6554,0.2339,10.9947,0.6051,0.001241,0,0.1322
MSFT,2026-05-26,416.0299987792969,-0.006068,0.8904,0.2347,10.6915,0.5246,0.006068,0,0.1522
MSFT,2026-05-27,412.6700134277344,-0.008076,0.8485,0.2321,10.3885,0.4116,0.008076,0,0.1612
MSFT,2026-05-28,426.989990234375,0.034701,1.3692,0.2625,10.8479,1.0191,0.034701,0,0.0114
MSFT,2026-05-29,450.239990234375,0.054451,2.2792,0.2839,11.7402,1.3656,0.054451,1,-0.1419
MSFT,2026-06-01,460.5199890136719,0.022832,1.4872,0.2882,12.0502,1.2558,0.022832,1,-0.0201
MSFT,2026-06-02,441.30999755859375,-0.041714,1.0145,0.333,12.6245,0.8575,0.041714,1,-0.036
MSFT,2026-06-03,427.3399963378906,-0.031656,1.0501,0.3547,12.9413,0.601,0.031656,0,0.0164
MSFT,2026-06-04,428.0499877929687,0.001661,0.7269,0.3544,12.7126,0.6009,0.001661,0,0.085
MSFT,2026-06-05,416.6700134277344,-0.026586,0.9401,0.3639,12.881,0.4031,0.026586,0,0.0378
MSFT,2026-06-08,411.739990234375,-0.011832,0.8688,0.3632,12.5752,0.3196,0.011832,0,0.0922
MSFT,2026-06-09,403.4100036621094,-0.020231,0.9567,0.3698,12.6413,0.1906,0.020231,0,0.0732
MSFT,2026-06-10,397.3599853515625,-0.014997,0.8897,0.3712,12.3012,0.1129,0.014997,0,0.0805
MSFT,2026-06-11,390.3399963378906,-0.017667,1.2595,0.3755,12.3768,0.0424,0.017667,0,0.0508
MSFT,2026-06-12,390.739990234375,0.001025,0.9204,0.373,12.1692,0.09,0.001025,0,0.0743
MSFT,2026-06-15,399.760009765625,0.023084,0.8731,0.3653,12.0864,0.2413,0.023084,0,0.0581
MSFT,2026-06-16,393.8299865722656,-0.014834,0.8537,0.3671,11.8709,0.1927,0.014834,0,0.0936
MSFT,2026-06-17,378.9100036621094,-0.037884,1.1241,0.3856,12.2023,0.0627,0.037884,1,-0.0036
MSFT,2026-06-18,379.3999938964844,0.001293,1.5333,0.3831,11.9086,0.1196,0.001293,0,0.043
NVDA,2024-07-19,117.73594665527344,-0.026096,0.7059,0.5614,5.7087,0.0752,0.026096,0,0.0773
NVDA,2024-07-22,123.3367156982422,0.047571,0.8955,0.5804,5.7461,0.4015,0.047571,0,0.0726
NVDA,2024-07-23,122.38826751708984,-0.00769,0.6369,0.5263,5.4702,0.3242,0.00769,0,0.1078
NVDA,2024-07-24,114.06200408935548,-0.068032,1.2197,0.5236,5.7852,-0.0499,0.068032,0,0.0
NVDA,2024-07-25,112.09523010253906,-0.017243,1.6815,0.5249,6.1687,-0.0333,0.017243,0,0.0502
NVDA,2024-07-26,112.87395477294922,0.006947,1.0644,0.524,6.0386,0.0671,0.006947,0,0.1065
NVDA,2024-07-29,111.40638732910156,-0.013002,0.9114,0.5249,5.9505,0.0714,0.013002,0,0.1173
NVDA,2024-07-30,103.55931854248048,-0.070436,1.7241,0.5725,6.2351,-0.0753,0.070436,1,-0.032
NVDA,2024-07-31,116.8274383544922,0.128121,1.6034,0.7492,6.9103,0.3526,0.128121,1,-0.1021
NVDA,2024-08-01,109.03028869628906,-0.066741,1.6859,0.7618,7.4244,0.1526,0.066741,1,-0.0094
NVDA,2024-08-02,107.0934829711914,-0.017764,1.4883,0.7615,7.4563,0.1409,0.017764,0,0.0464
NVDA,2024-08-05,100.2847137451172,-0.063578,1.6277,0.7806,8.173,0.0278,0.063578,1,-0.0328
NVDA,2024-08-06,104.07845306396484,0.03783,1.1827,0.7898,8.1006,0.1627,0.03783,0,0.02
NVDA,2024-08-07,98.74723815917967,-0.051223,1.1624,0.7897,8.2554,0.0638,0.051223,0,0.002
NVDA,2024-08-08,104.79727172851562,0.061268,1.1046,0.8169,8.2332,0.2498,0.061268,1,-0.024
NVDA,2024-08-09,104.57763671875,-0.002096,0.8153,0.8129,7.8441,0.2646,0.002096,0,0.0475
NVDA,2024-08-12,108.84061431884766,0.040764,0.8979,0.8321,7.727,0.4063,0.040764,0,0.066
NVDA,2024-08-13,115.94889068603516,0.065309,0.8508,0.8694,7.6868,0.6585,0.065309,1,-0.0106
NVDA,2024-08-14,117.88570404052734,0.016704,0.9296,0.8385,7.4475,0.7245,0.016704,0,0.0826
NVDA,2024-08-15,122.6578369140625,0.040481,0.872,0.8456,7.3204,0.8779,0.040481,0,0.0439
NVDA,2024-08-16,124.375,0.014,0.8199,0.8398,7.0573,0.9011,0.014,0,0.0698
NVDA,2024-08-19,129.78607177734375,0.043506,0.8556,0.8371,7.0208,1.0224,0.043506,0,0.0171
NVDA,2024-08-20,127.04061126708984,-0.021154,0.7931,0.841,6.8035,0.9171,0.021154,0,0.0608
NVDA,2024-08-21,128.28855895996094,0.009823,0.6879,0.7978,6.4976,0.9008,0.009823,0,0.0735
